Big Model,Small Model,Dataset,Estimator,HC_File,Avg_Experts_At_Max_HC,Median_Experts_At_Max_HC,Avg_Experts_At_Max_HC_Pmin_rm,Median_Experts_At_Max_HC_Pmin_rm,Avg_Significant_Pvals_Per_Token,Median_Significant_Pvals_Per_Token,Pearson_Max_Per_Row_Big,Pearson_Inverse_Min_P_Big,Pearson_HC_Pmin_rm_Big,Pearson_Max_Per_Row_Small,Pearson_Inverse_Min_P_Small,Pearson_HC_Pmin_rm_Small,Pearson_Max_Per_Row_Diff,Pearson_Inverse_Min_P_Diff,Pearson_HC_Pmin_rm_Diff,Difference_Pearson_Max_Per_Row,Difference_Pearson_Inverse_Min_P,Difference_Pearson_HC_Pmin_rm,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_HC_Pmin_rm_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_HC_Pmin_rm_Small,Partial_Pearson_Max_Per_Row_Diff,Partial_Pearson_HC_Pmin_rm_Diff,Partial_Pearson_Max_Per_Row_diff_p_min,Partial_Pearson_HC_Pmin_rm_diff_p_min,Pearson_Max_Per_Row_Big_Q50,Pearson_Inverse_Min_P_Big_Q50,Pearson_HC_Pmin_rm_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_HC_Pmin_rm_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Pearson_HC_Pmin_rm_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_HC_Pmin_rm_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Pearson_HC_Pmin_rm_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_HC_Pmin_rm_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Pearson_Inverse_Min_P_Big_Q90,Pearson_HC_Pmin_rm_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_HC_Pmin_rm_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Pearson_HC_Pmin_rm_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_HC_Pmin_rm_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Pearson_HC_Pmin_rm_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_HC_Pmin_rm_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row,Avg_HC_Pmin_rm_Max_Per_Row,Median_HC_Pmin_rm_Max_Per_Row,Avg_Inverse_Min_P,Median_Inverse_Min_P
Qwen,Qwen Small,lambada,StudentT,hc_values_map_agg_standard_1_new.parquet,15.311330172198652,12.0,15.961417519341152,17.0,4.991265285749938e-05,0.0,-0.002966293886647875,-0.01757185535821071,0.01600487138262552,0.005491548105744713,0.00069760535794348,0.045944935812044715,-0.014282253101602645,-0.031200101728353836,-0.04972813397280203,0.01131595921495477,0.013628246370143128,0.06573300535542755,0.027640665980545348,0.012351414712963728,0.05510247901517987,0.04046423476439954,-0.044670182730166444,-0.046379145881466174,-0.008581482959653833,-0.04908328244800363,0.049372388999925784,0.03784373428135898,0.014254794149671304,0.05896755650626647,0.013013055558067317,0.04521164659068071,0.032216373484903575,0.0741610819520582,0.027905814552279876,-0.006289688353703426,-0.04121633274112499,-0.04886025641984339,-0.034659416117948004,0.13825595618811237,0.013480949962386572,0.01666155484367123,0.13608435217169665,0.017012871943521902,0.13179820839766415,0.006876827538515973,0.13020591667280382,0.007149330802641837,-0.02806533801007455,0.015346497502215737,-0.028648372985223075,0.015396609515058078,-1.2372956557561585,-1.276055173306478,0.0027448205784019915,0.0,17.398239376965066,17.205022668617126
Qwen,Qwen Small,lambada,StudentT,hc_values_map_agg_hat_1_new.parquet,16.96246568505116,20.0,17.69059146493636,24.0,4.991265285749938e-05,0.0,-0.023689309438540883,-0.01757185535821071,0.016166633141728934,-0.014485407609954822,0.00069760535794348,0.046234594850342085,-0.01618271358430492,-0.031200101728353836,-0.049937637405319965,-0.0075065958542359645,0.013628246370143128,0.0661042705470489,-0.0008783252017065508,0.012456720013398847,0.022841768669671234,0.040666098186698973,-0.039592905924037844,-0.046535879164200177,-0.01198458387906398,-0.049291299888323634,0.021944557621467062,0.03784373428135898,0.01426412008584316,0.02815549871401646,0.013000691890707312,0.019408424275868138,0.03232408840915135,0.04018071725232925,0.02793625465647265,-0.0013834494262086373,-0.041421432258812244,-0.03320049213191992,-0.034744327469196576,0.10978955348348729,0.013480949962386572,0.01658788508803944,0.1086294785636811,0.016966376204448966,0.10568971610374478,0.006626440604611903,0.10478917888768086,0.006920202229264375,-0.024425070142241573,0.01573608559155532,-0.02464022387647831,0.015790261215077595,-1.456498266865304,-1.4488403608947025,0.002658418271347914,0.0,17.398239376965066,17.205022668617126
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,9.27207387072623,2.0,14.026653356625905,16.0,0.0028450212128774644,0.0,0.0601644015715484,-0.004194536090466828,0.0864565312394856,0.14634390093337982,-0.00030600704550406597,0.17245873550588148,-0.14269615363860189,-0.006654956790162707,-0.1415755209587206,0.20286055521015028,0.002460420699695879,0.22803205219820621,-0.08432442268117596,0.014940513108992767,-0.06266557719630038,0.051323151488395516,-0.040474177060730795,-0.05973245607683606,-0.09548925054125104,-0.11439852951685824,0.07310693896627288,-0.005695412157287308,0.10296404087894813,-0.06902666373435842,0.03090775927092067,0.12489468327716159,0.1670578891828364,-0.04504729495753772,0.07645390037799255,-0.12846033012896946,-0.1627396116395387,-0.029185965142272393,-0.10218425747998863,0.10225212542510595,-0.0136105004950325,0.08744820616860645,0.02025008080196625,0.00901883629942497,0.10193113219152357,0.08397394892486276,0.03595270229475077,0.012469903977296377,-0.03002089282134239,-0.019020754776178823,-0.03858349035336842,-0.009850314957895064,-0.8008225054169253,-1.0729016631036155,0.2915828509244861,0.0,37813835.8439629,30.5126651424432
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,13.098752183678563,9.0,18.691315198402794,26.0,0.0028450212128774644,0.0,0.0701920693855654,-0.004194536090466828,0.09678303550670939,0.14767157011111992,-0.00030600704550406597,0.1847638623205555,-0.1277865564475173,-0.006654956790162707,-0.1445716590722409,0.19797862583308268,0.002460420699695879,0.24135469457895029,-0.021432251424690137,0.029561176493887755,-0.004487456744466408,0.0687360338174716,-0.029316619013375556,-0.0636062498789323,-0.07364892953395467,-0.1174756977591233,0.0772808728520752,-0.005695412157287308,0.11615553631972075,-0.018217847214456122,0.050596165813031405,0.12632987382959612,0.18242911933248124,0.0022716579369499454,0.09973763391531897,-0.12408420914902338,-0.17118752749796634,-0.036700246555655125,-0.115227468456136,0.1048226739438819,-0.0136105004950325,0.10691986337346385,0.035857312225146314,0.041485333035307576,0.11053476023811595,0.10694989995877675,0.05632595873284507,0.05090724509241846,-0.04333798257805082,-0.03215175206138925,-0.05313269467619188,-0.031951806568845734,-1.6574185532587937,-1.391194086126002,0.2183270247060307,0.0,37813835.8439629,30.5126651424432
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_map_agg_standard_1_new.parquet,16.154829049163965,15.0,16.69660593960569,21.0,0.0028450212128774644,0.0,0.0005395516194738915,-0.020597309969274516,0.03354402487015338,0.016170585671349963,-0.0023173071842936795,0.07549979222084771,-0.02620666180729955,-0.03131251302114606,-0.0693372526649493,0.02674621342677344,0.010715203051871541,0.10288127753510268,0.01993299829971614,0.02682356284418783,0.0478737703033287,0.06528674320396485,-0.04578418261063136,-0.06305153699846719,-0.022308005367436847,-0.06880468173804133,0.045566509729946254,0.034824771560564086,0.03530182148074964,0.05068679231351961,0.03314472173945939,0.048799699609332794,0.06234319896027031,0.065643304846757,0.05461058148063743,-0.020347906929962183,-0.06621320120178552,-0.04592431617185487,-0.05421116315168949,0.12773802883946433,0.010565254166858575,0.04332679938114177,0.127140613004291,0.045067952026693114,0.12219892551549102,0.03519091673865237,0.12172583373205922,0.03655511521004663,-0.02681894133850375,0.003914876862379348,-0.026927129893908008,0.004162567092430777,-0.9206431550222269,-0.9417481521501411,0.009574220916730462,0.0,18.71915403214344,18.55232335306064
Qwen,Qwen Small,lambada,StudentTSkewed,hc_values_map_agg_hat_1_new.parquet,17.17826303968056,21.0,17.8079860244572,24.0,0.0028450212128774644,0.0,-0.01675468931203984,-0.020597309969274516,0.03415841001611915,-0.0027352257571971518,-0.0023173071842936795,0.07639780894141869,-0.02404446803500597,-0.03131251302114606,-0.06979385385375592,0.007289778722966128,0.010715203051871541,0.10395226386987506,-0.0005143290508763559,0.027324196797307954,0.023887052814637814,0.06600910413870142,-0.0407167087122524,-0.06340087115483402,-0.02093282575786808,-0.06926884357527517,0.024447787887528924,0.034824771560564086,0.03601568528575519,0.028437208952684912,0.033823756603891086,0.02675684354164199,0.06332733623565387,0.04050482669019844,0.05545803988788984,-0.012098172769144684,-0.06698353804432222,-0.03337284326918393,-0.054760295653476024,0.10791432102821277,0.010565254166858575,0.04419865132408872,0.10799681960295297,0.04601056476409563,0.10344123253758901,0.03607811359363588,0.10349744635565664,0.0374983368930071,-0.02308610227689979,0.0036213032837043415,-0.023080752206448493,0.0038782054202649375,-1.054128216278037,-1.0671621173008141,0.009178462450545904,0.0,18.71915403214344,18.55232335306064
Qwen,Qwen Small,lambada,KDE,hc_values_per_expert_standard_1_new.parquet,15.669777888694783,22.0,17.653656101821813,25.0,0.0,0.0,0.11102102732256416,0.12179068942773963,0.029495632423123648,0.2091172752966221,0.14662061111532454,0.11552389776444486,-0.16109610928376888,-0.03784295905338754,-0.14340265641306335,0.2721171366063331,0.15963364848112715,0.172898288836187,-0.057920292522127506,-0.09411303725278204,-0.001212802696009041,-0.04901199581072305,-0.0965236193478404,-0.07962846132500297,-0.15845535541029337,-0.12650207745043682,0.12845943085019745,0.1325481204867536,0.04461744711752199,-0.09298671958519658,-0.120879964877786,0.20363267915690686,0.11112181186873915,-0.038221412321567734,-0.08194232663697587,-0.19318528258458734,-0.1501530992156972,-0.08528970561502021,-0.045732198532931485,0.1333969788804169,0.13700730471029085,0.05914609405616783,-0.10953826009010846,-0.13588444564672736,0.15187375407117942,0.059119649094547366,-0.09928514480121983,-0.1533219842500083,-0.07845761805198172,-0.017696212233769555,0.010659448974438249,0.07465602515230717,-1.6496833183048512,-1.8417374178541515,0.180034621904638,0.0,23.950422771820698,12.373550723351105
Qwen,Qwen Small,lambada,KDE,hc_values_per_expert_hat_1_new.parquet,19.299950087347142,25.0,20.81118043424008,26.0,0.0,0.0,0.13110178357585417,0.12179068942773963,0.03648181015504098,0.2205331486546976,0.14662061111532454,0.12420007840775885,-0.14593066778519262,-0.03784295905338754,-0.14601917276666673,0.2770324513610468,0.15963364848112715,0.18250098292170772,0.013460379280730633,-0.08891963547015981,0.05835550237646506,-0.04221233729563426,-0.07288600279936122,-0.08195565289910384,-0.13030145856302514,-0.1292022973105145,0.1408871321786535,0.1325481204867536,0.05298546472540797,-0.019140472303789912,-0.11489648286756675,0.21191602081175903,0.12146106385317906,0.02604625156082323,-0.07346370993089861,-0.1884007145988416,-0.1567220753686967,-0.08604671323950566,-0.05239999322605609,0.13685941328430082,0.13700730471029085,0.06988032403655782,-0.05287377687576567,-0.12602605238749823,0.16045828667061474,0.07201645187796915,-0.033605777079569084,-0.14074399822559502,-0.0901480269291826,-0.02541482389275764,-0.024023876678111063,0.06627675386520614,-2.5180529443013286,-2.303657566859521,0.14874904051671056,0.0,23.950422771820698,12.373550723351105
Qwen,Qwen Small,lambada,KDE,hc_values_map_agg_standard_1_new.parquet,15.83097080109808,13.0,16.286848015972048,18.0,0.0,0.0,0.012825519656737438,-0.014943355557593584,0.010056947696454007,0.029868632989087006,0.0030378164918328765,0.032436824823040805,-0.02819098343766529,-0.03063415461258552,-0.03723093906892167,0.041016503094402725,0.015690799054991936,0.04728788676537568,0.029396822396171272,0.008394276089477314,0.057146665424558186,0.02998057127365882,-0.04509631292168185,-0.03566929451810822,-0.024785342487318902,-0.03671964790223509,0.05589853326486763,0.039557425455354525,0.011621762029758393,0.05995007248581796,0.011117352091740638,0.06063092317785361,0.0245528055737652,0.07472621456196563,0.02271194216871801,-0.026536849163917683,-0.030081494975861652,-0.04830895026530395,-0.02728352027048016,0.13420375077970365,0.014545678488934139,0.018065558577734613,0.13380149336931507,0.017783427243229604,0.12729470525575828,0.012025508364788618,0.126969656825818,0.01180141351922629,-0.02591071122213783,0.007138179635852838,-0.025987547318782004,0.007094261886226413,-1.5831644972352386,-1.5939755617606508,0.0008273204071191952,0.0,13.824981559145362,13.703911698134462
Qwen,Qwen Small,lambada,KDE,hc_values_map_agg_hat_1_new.parquet,17.627202395807338,22.0,18.166383828300475,24.0,0.0,0.0,-0.007225653525739242,-0.014943355557593584,0.010121947054376442,0.013660300491455567,0.0030378164918328765,0.032570638367577946,-0.03526575313713827,-0.03063415461258552,-0.03734435075855734,0.028040099611399028,0.015690799054991936,0.04746629781293378,-0.0015224841107592598,0.008433832844715938,0.02314536891984025,0.03007404502208793,-0.04121390029774664,-0.035757630191070505,-0.03403927778042637,-0.0368316284628297,0.026118111831341217,0.039557425455354525,0.011554592135265482,0.026871375177865402,0.011040795085278896,0.03528282499090804,0.02453878964451688,0.03824970334018855,0.022661973990517587,-0.026696153407549154,-0.030170588159203798,-0.03149478196884289,-0.027315908123082714,0.10398435011677815,0.014545678488934139,0.01806901837437121,0.10661756297024705,0.017801742636636076,0.09903657817505847,0.011859378429799252,0.10113531485434694,0.011646859267536648,-0.020919531195025914,0.0074897979338109846,-0.020627909783232264,0.007448135807034308,-1.9104633776669737,-1.892764652988185,0.0008074405663791281,0.0,13.824981559145362,13.703911698134462
Qwen,Qwen Small,lambada,JohnsonSU,hc_values_per_expert_standard_1_new.parquet,15.553780883453955,21.0,17.49960069877714,24.0,0.0017219865235837285,0.0,0.10324055001521927,0.02601533102862907,0.026380134444686162,0.201006840665994,0.025607983678958668,0.11441505135260115,-0.1607861555885854,0.0014979156501438644,-0.14686667924268354,0.26402670560380465,0.024517415378485206,0.17324681368736972,-0.026948226624900522,-0.0966117453609041,0.02816359699713345,-0.05249296049126182,-0.09246445667531582,-0.07828298683789012,-0.15343136792170942,-0.1294571294998519,0.11890067171999551,0.03400448922538722,0.04219111194524378,-0.05112912841154446,-0.1210251943845536,0.19283854041983675,0.10864737679481379,0.0020838570231634973,-0.08225945135708841,-0.18777126885157036,-0.14932469017938985,-0.09386607582150827,-0.045152846767265845,0.12104301378968445,0.01836732228036126,0.05993438906733693,-0.03582674397112637,-0.10352378760590775,0.13732642522889665,0.06004890782711281,-0.012881187377867424,-0.1109460272708598,-0.0701888550419963,-0.018225928791589904,-0.03658526404415934,0.04577260419413688,-1.4219398181237346,-1.6137310109014034,0.1897490530239703,0.0,4825.649523665796,12.91231969716148
