Big Model,Small Model,Dataset,Estimator,HC_File,Avg_Experts_At_Max_HC,Median_Experts_At_Max_HC,Avg_Experts_At_Max_HC_Pmin_rm,Median_Experts_At_Max_HC_Pmin_rm,Avg_Significant_Pvals_Per_Token,Median_Significant_Pvals_Per_Token,Pearson_Max_Per_Row_Big,Pearson_Inverse_Min_P_Big,Pearson_HC_Pmin_rm_Big,Pearson_Max_Per_Row_Small,Pearson_Inverse_Min_P_Small,Pearson_HC_Pmin_rm_Small,Pearson_Max_Per_Row_Diff,Pearson_Inverse_Min_P_Diff,Pearson_HC_Pmin_rm_Diff,Difference_Pearson_Max_Per_Row,Difference_Pearson_Inverse_Min_P,Difference_Pearson_HC_Pmin_rm,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_HC_Pmin_rm_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_HC_Pmin_rm_Small,Partial_Pearson_Max_Per_Row_Diff,Partial_Pearson_HC_Pmin_rm_Diff,Partial_Pearson_Max_Per_Row_diff_p_min,Partial_Pearson_HC_Pmin_rm_diff_p_min,Pearson_Max_Per_Row_Big_Q50,Pearson_Inverse_Min_P_Big_Q50,Pearson_HC_Pmin_rm_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_HC_Pmin_rm_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Pearson_HC_Pmin_rm_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_HC_Pmin_rm_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Pearson_HC_Pmin_rm_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_HC_Pmin_rm_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Pearson_Inverse_Min_P_Big_Q90,Pearson_HC_Pmin_rm_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_HC_Pmin_rm_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Pearson_HC_Pmin_rm_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_HC_Pmin_rm_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Pearson_HC_Pmin_rm_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_HC_Pmin_rm_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row,Avg_HC_Pmin_rm_Max_Per_Row,Median_HC_Pmin_rm_Max_Per_Row,Avg_Inverse_Min_P,Median_Inverse_Min_P
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_per_expert_standard_1_new.parquet,6.524370248919362,2.0,8.915287921697223,3.0,0.5827495404183435,0.0,-0.10912690523828018,-0.03756829622428125,-0.09785404631198877,-0.10234579182106103,-0.03886205786452,-0.08725576403001616,0.002145402669452156,0.009860394950553991,-0.00943412479925413,-0.11127230790773233,-0.04742869117483524,-0.08841992151273464,-0.09656669120173038,-0.08452831137946835,-0.08882979392789375,-0.07270970373863533,-0.0024774956023221645,-0.014837653257545613,-0.000848179495859666,-0.012849437373981833,-0.08258076795861191,-0.029265847480955693,-0.06685983621245745,-0.07290931077818749,-0.05619652518383015,-0.0640678688680447,-0.039985568482284864,-0.05392054720383917,-0.02831436153926044,-0.01437300424932018,-0.04074777446581521,-0.01913941972124369,-0.04717211690602363,-0.08161333061444828,-0.022954778404941693,-0.07811612556787785,-0.07354916905646697,-0.06994723992614618,-0.027170899761417955,-0.020255325361871527,-0.020016886305385995,-0.012860251586333141,-0.09035813295201199,-0.09763298592238151,-0.09002891244084885,-0.09758855491783384,1.3893088207652693,0.9960705287964738,1.2014612147701147,0.011345639184214508,1.6395886123118198e+298,509.66748531803324
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_per_expert_hat_1_new.parquet,8.184478561136782,3.0,12.152904059223928,6.0,0.5827495404183435,0.0,-0.0751369924984178,-0.03756829622428125,-0.08575121566240274,-0.08251299006774555,-0.03886205786452,-0.07779119213660982,0.03175962173731614,0.009860394950553991,-0.00492996345208065,-0.10689661423573395,-0.04742869117483524,-0.08082125221032209,-0.06492394786034066,-0.07276149135237181,-0.07223842275035867,-0.06396838422867177,0.029757323156037508,-0.009306837570119676,0.030406436208207977,-0.007672952373788285,-0.05196678627227623,-0.029265847480955693,-0.059052111643390526,-0.044330615679211496,-0.048935285509998,-0.060379255943852475,-0.03828440665677581,-0.053379894343846115,-0.02777942683564644,0.04009295092256942,-0.028719364709567173,0.03876887196550136,-0.03343189432641803,-0.013128240711677827,-0.022954778404941693,-0.06747078553798869,-0.005460964724887648,-0.0591469057993415,-0.0041765180259506094,-0.01915896896762827,0.0010760746003742239,-0.012272878825459814,-0.014911242771424079,-0.08110299156308676,-0.011649866096700521,-0.07981048655000055,0.4692150378327992,0.96624158471653,0.7115446090260411,0.011345639184214508,1.6395886123118198e+298,509.66748531803324
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_map_agg_standard_1_new.parquet,6.108436428677895,5.0,6.2043772047498384,5.0,0.5827495404183435,0.0,0.05874602417722402,0.005637362049360646,0.05169416087520594,0.016140892932298166,0.00553709388880781,0.014473506908773328,0.09678148234362502,-0.0007394470166228494,0.08448462572767455,-0.038035458166401,0.006376809065983495,-0.032790464852468615,-0.028059358596156523,-0.031864115836908846,-0.0226710938498077,-0.019185454070505464,-0.008507292609721691,-0.02623981385665636,0.07246122671930304,0.05754479873566923,0.06269324539489542,-0.000872989448747434,0.05082756775611514,-0.040219584651063345,-0.050035639140479884,-0.00883874432054818,-0.011166120471919266,-0.032325666390816805,-0.02963767782112357,0.15168816152742887,0.13277639862141585,-0.004036728264955494,-0.03127418506486056,0.15096207941293088,-0.021757110603672074,0.12745587541306733,-0.0429769577897705,-0.06075488627713336,0.03903556817905366,0.027100059537691557,-0.029782975415803534,-0.04087016425367556,0.1888894432160363,0.17082987614013018,-0.016872282266035203,-0.026290137386817642,3.1085108697100647,3.1907477434260914,2.490091481898009,2.419413992841982,2119.3813580285414,588.5820710819424
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_map_agg_hat_1_new.parquet,7.938018582004273,6.0,8.163710438714165,5.0,0.5827495404183435,0.0,0.07050223887293994,0.005637362049360646,0.05317583195183484,0.02777001214539833,0.00553709388880781,0.016799474855099156,0.09503326240446416,-0.0007394470166228494,0.08210136366447784,-0.024531023531524226,0.006376809065983495,-0.028925531712643004,0.021008877575606263,-0.021754423149439067,0.012999185357934177,-0.010985842740460258,0.016416815888624797,-0.023253752233568546,0.07011238893334627,0.05425844765892767,0.08656257373799336,-0.000872989448747434,0.05670894395970724,0.0374112054040309,-0.029138891476617156,0.018083442297417613,-0.004593725449749347,0.02820487542612617,-0.01291984135968549,0.13525941337983055,0.12887827227080248,0.008380178798899534,-0.028984498508652538,0.17148515280951146,-0.021757110603672074,0.13739481588634572,0.053058987498726506,-0.03334590758802658,0.079038553792569,0.039830745658698735,0.06332710528125607,-0.011455655291227518,0.14732266874310052,0.16357301422842246,-0.0316950965407697,-0.036138768945383905,1.4858384707719352,1.7905645799201901,1.36571489247346,1.4975996346851561,2119.3813580285414,588.5820710819424
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_per_expert_standard_1_new.parquet,9.251527798479653,2.0,13.554429373478412,9.0,2.484225170169424e-05,0.0,-0.11816322203358225,-0.004201026868622983,-0.07436570456295144,-0.13479310371319028,-0.0044528588753548395,-0.0791101000163319,0.0625926308805601,0.0013720352454130323,0.02500782017581063,-0.18075585291414234,-0.005573062114036015,-0.09937352473876207,-0.08727089819136159,-0.04124762419899627,-0.10013887753199581,-0.04084991650464731,0.04735731061629735,0.0061458988415513185,0.05830918155729886,0.021203054345373454,-0.1029395650473945,-0.06300381635684585,-0.06239395468681656,-0.07938795819423236,-0.025868597959891704,-0.12230054855572506,-0.06035349341043278,-0.09309449658013284,-0.01324794202440822,0.08602452658315357,0.018401560213591156,0.0630431595903004,-0.021232788008775726,-0.04434144182549497,-0.03935807156319088,-0.05747336141393683,-0.09647097422948633,-0.06986222134925398,-0.04086715552912254,-0.020137526272664,-0.09280412193365105,-0.028940128892930447,0.0015023639924603245,-0.061686930949693186,0.010807541771306262,-0.06633459161540305,-1.1199924850825977,-1.067073180147098,0.10735479290642479,0.0,2.484225170169424e+295,29.009576064698425
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_per_expert_hat_1_new.parquet,13.714587370199235,13.0,19.129254235603916,26.0,2.484225170169424e-05,0.0,-0.07699589166803922,-0.004201026868622983,-0.08190692288875381,-0.10553740801544999,-0.0044528588753548395,-0.08441153611557728,0.0852990641550709,0.0013720352454130323,0.020703150294784575,-0.1622949558231101,-0.005573062114036015,-0.10261007318353839,-0.036915436059657324,-0.050857918635017395,-0.06460728260388171,-0.04813691177257098,0.07578422152324464,0.001988168937074611,0.0821094053674595,0.01717018081144698,-0.044026694649818725,-0.06300381635684585,-0.06711454363821279,0.014644565866895099,-0.03252817639575068,-0.08278455907285798,-0.06116906790104136,-0.02782930349588731,-0.015577331498039668,0.11143862229991838,0.010607541186852282,0.09839551542897851,-0.029342190604827845,0.045256700952115335,-0.03935807156319088,-0.06214025901065227,0.05787451034204756,-0.07442075876001066,0.012451196622659286,-0.020746991579861995,0.004133995781842667,-0.02924378331396971,0.05517564780743893,-0.06868396996953505,0.09340287057487781,-0.07373411740432353,-1.8924225742751135,-1.3968298125085628,0.0835031457162842,0.0,2.484225170169424e+295,29.009576064698425
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_map_agg_standard_1_new.parquet,10.818651562577632,7.0,11.556118646594127,6.0,2.484225170169424e-05,0.0,0.0562969678713723,0.03208391386633422,0.025866329774132626,0.022660237504238845,0.008734930007427179,0.01645344906166601,0.07466467101262153,0.05305885679854512,0.019115515598533465,-0.018367703141249234,-0.020974942932210902,0.006750814175599161,-0.028539604349619385,-0.020857035689765692,-0.009701219730331131,-0.0006175736434991503,-0.04239509786903879,-0.04735069320370572,0.036078298039082426,-0.011466436738672448,0.06767211197050374,0.03805490421219873,0.029131014995256648,-0.027115055473909053,-0.024133421216079337,0.011249816184939695,0.013524505169287056,0.0028327013719039898,0.008869841009382179,0.11281359075660546,0.027299412856953968,-0.06384804333772634,-0.07260360228316924,0.13816549496789737,0.03693269138246524,0.060032007429549394,-0.0747916247902628,-0.059717786858279,0.04505655841545352,0.01842556056666323,-0.04042192843700615,-0.026650893573327835,0.15479519394770802,0.06948873007759857,-0.051352678985241824,-0.052116588889064785,0.11184563176980016,0.12992780109279511,0.4658160116268728,0.0,42.87132511319247,40.74992805472154
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_map_agg_hat_1_new.parquet,11.663660754210762,7.0,13.00188801112933,8.0,2.484225170169424e-05,0.0,0.07372905351407114,0.03208391386633422,0.026445789126624375,0.030004932140234804,0.008734930007427179,0.016971636807829628,0.09695944565123793,0.05305885679854512,0.01916764056787476,-0.023230392137166794,-0.020974942932210902,0.007278148558749614,0.0005761216410824491,-0.02119225186441822,0.0029419058505262274,-0.0003526341686134684,-0.006088900177934404,-0.04880684272026861,0.0672770235050157,-0.01196054973040299,0.09329322095166427,0.03805490421219873,0.03033299419885913,0.019114494656688415,-0.02385784994345026,0.022681594061750687,0.014700623857133046,0.027318305956538814,0.010195447443758552,0.13795827672193592,0.02691198206546333,-0.027839617492174052,-0.07532040422901119,0.18402623579458396,0.03693269138246524,0.06110607382206053,0.005050730900148499,-0.06134616957882382,0.08156996593721695,0.019211994899957972,0.03095741080631084,-0.026822533845773093,0.16439342255046235,0.06984670330973114,-0.05231154493793388,-0.054634561218149344,-0.2815690941426861,0.12676033014016141,0.4036501668959977,0.0,42.87132511319247,40.74992805472154
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_per_expert_standard_1_new.parquet,7.800094400556467,2.0,10.719381924777663,3.0,0.02998459780394495,0.0,-0.11373567274080706,-0.020792267689321013,-0.10078238409915527,-0.11773411885776162,-0.02449271127003164,-0.09278553959681651,0.03005704160980384,0.012960396656870113,-0.0023787651382615833,-0.14379271435061092,-0.033752664346191126,-0.09840361896089368,-0.08152953773398966,-0.061167238948341585,-0.08383705002823191,-0.047744301038709046,0.02001643119781269,-0.02294765283799977,0.006610949645049247,-0.019151038869139464,-0.08941216971098881,-0.024355510965303653,-0.07453381483172766,-0.08782192317031934,-0.05482422996091756,-0.08821191484591076,-0.05190250211197134,-0.08964780975401071,-0.027505732223654666,0.030591880268852928,-0.027477809985957682,0.037389923386651557,-0.04628498459882001,-0.051710454655731,-0.01940844117801574,-0.07456753122316881,-0.0871824015797601,-0.08785225444855393,-0.015694907849325368,-0.018231466296747226,-0.06585233446911146,-0.03922194488552893,-0.06019843435934248,-0.09533695417764446,-0.025207785658827055,-0.07806403890145992,-0.5539516441400212,-0.5376555075710083,0.21911504387360636,0.0,2772.116879868489,39.586976562801695
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_per_expert_hat_1_new.parquet,11.696228946191683,4.0,16.503900233517165,25.0,0.02998459780394495,0.0,-0.0773846434059444,-0.020792267689321013,-0.10130940876910546,-0.0904200606821325,-0.02449271127003164,-0.09330189447985682,0.04638336775441575,0.012960396656870113,-0.002312893978307567,-0.12376801116036015,-0.033752664346191126,-0.0989965147907979,-0.021959136211277142,-0.061863522623893975,-0.03805825566886573,-0.04842587498738154,0.04416650980486071,-0.022862929155568392,0.03248985598122545,-0.019179483877649322,-0.047407939509918944,-0.024355510965303653,-0.07565832382602444,-0.014098745666313335,-0.056300958396233634,-0.062191304242077736,-0.05313731509925502,-0.03943098002483712,-0.029191082878611718,0.05398717921595258,-0.026785931686020465,0.06726325002859876,-0.045220972620855886,0.020342996462326547,-0.01940844117801574,-0.07369955742127866,0.04167142793417837,-0.08650272471698575,0.02312568342754738,-0.0157221014224452,0.011186529382362776,-0.0358369643101073,-0.009171763314837478,-0.09867941840945035,0.05142404334514692,-0.08226472737838486,-1.294989291657671,-0.6089887907173828,0.1763088785255079,0.0,2772.116879868489,39.586976562801695
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_map_agg_standard_1_new.parquet,12.888657027873007,8.0,13.454315099120585,9.0,0.02998459780394495,0.0,0.05864479167727259,0.03938435535495155,0.02737182764336023,0.030003460585676316,0.011214365452531412,0.02086212909850036,0.06169272784235258,0.06389536213202357,0.011551794159964723,-0.0030479361650799924,-0.02451100677707202,0.01582003348339551,-0.020134030950458903,-0.016988202686036503,0.0019081952422168457,0.004110726978558786,-0.052036953758893605,-0.05023162216073947,0.019349683028622194,-0.018924090102257284,0.07012458406495364,0.04850432323337245,0.032778957376835574,-0.01998011116364939,-0.018348769924106664,0.022039717407746948,0.021443065157543958,0.015067927646051579,0.015542517602206395,0.09147342913814266,0.015471551185584305,-0.07929841969827205,-0.0770614352662444,0.13342362522162948,0.0613542414899919,0.05843129663404976,-0.07709574393026022,-0.06227101250356693,0.046994221154292706,0.018632615913063505,-0.04230920537042765,-0.030300564363650386,0.14273008251894978,0.06628234325735965,-0.05140928194695226,-0.04916908075059846,0.14886464913359573,0.05369431893625198,0.5617517869522316,0.0,31.281321206200438,31.386297936351472
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_map_agg_hat_1_new.parquet,13.61978933770557,9.0,14.83782978089134,14.0,0.02998459780394495,0.0,0.07714648736789023,0.03938435535495155,0.0286172539773032,0.03633015071981371,0.011214365452531412,0.021978530822616082,0.08904787031048106,0.06389536213202357,0.011657123587166592,-0.011901382942590827,-0.02451100677707202,0.016960130390136607,-0.002613033945094955,-0.016896130274355013,0.00945654999401422,0.004930306481632196,-0.030046217760625934,-0.05208875377089071,0.05316602329653446,-0.019493278997801466,0.09675883356796708,0.04850432323337245,0.034879914922978136,0.0125981194701183,-0.017491648803401007,0.03058130782586144,0.023210393524563555,0.036105578134786154,0.017465983606590442,0.12579838118992817,0.015500784699464712,-0.06335882782882025,-0.08004727068004114,0.18490057978705926,0.0613542414899919,0.05944513261113852,-0.024221485005705798,-0.06481359884607167,0.08424756853102135,0.018872075998221754,0.014446973517075983,-0.03155503131304043,0.16073605314882924,0.06759488152914661,-0.07090883928441882,-0.051142620919875426,-0.24158074985068986,0.053506008464658125,0.48266051716736325,0.0,31.281321206200438,31.386297936351472
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,8.246782928404631,2.0,11.677870522184131,3.0,0.06876335271028966,0.0,-0.1139172720906057,-0.003459737185559541,-0.10342022650759418,-0.12078279038428735,-0.001353174817353242,-0.09626641396644359,0.037297123416796654,-0.004687615140977918,0.0002046710221916654,-0.15121439550740234,0.0012278779554183768,-0.10362489752978585,-0.10951305756598756,-0.09844954493430882,-0.1167644120459982,-0.09094185572762938,0.0374745601267983,-0.0015581470784126513,0.03786122017104098,0.00018561377913665564,-0.08945377526707987,0.0015693272028812445,-0.07467932158925557,-0.08794816126515868,-0.0723997347964058,-0.0954020677125997,-0.0547671959881275,-0.0943834150825801,-0.05160030838910625,0.04811604598712918,-0.020763278980744305,0.04873844532646013,-0.023786275921179448,-0.050699772857621575,0.019454950409269582,-0.0764907073085643,-0.05579394384194399,-0.08301463436703237,-0.027478342421132576,-0.030796430682677938,-0.03165750425836328,-0.03531140416535027,-0.0355893679970642,-0.07435446406057586,-0.03641507650505874,-0.07703297415227685,-0.20922976530968956,-0.1773824853870837,0.36741240215867416,0.0,7.204252993491328e+296,60.36042786241528
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,11.382520991702687,3.0,16.553609579172257,25.0,0.06876335271028966,0.0,-0.07432593162108533,-0.003459737185559541,-0.09958622359107455,-0.09412311887995528,-0.001353174817353242,-0.09270824841124987,0.06284523170885219,-0.004687615140977918,0.00022381008841933139,-0.1371711633299375,0.0012278779554183768,-0.09981003367949388,-0.06887693812882464,-0.09449533001680031,-0.0892444479635669,-0.08734006370972201,0.06328991061869199,-0.0013677154699485708,0.06327103361622588,0.00020740919477797135,-0.04802076927370149,0.0015693272028812445,-0.07220503961612285,-0.04489787825954803,-0.0696922315238121,-0.07539234290126223,-0.05310818923560515,-0.07313088551827937,-0.04997455130011185,0.08504864537437978,-0.01969438020218848,0.08597512954311277,-0.022152492304402045,0.02612010714561851,0.019454950409269582,-0.07584407833331822,0.024658458526275583,-0.08077551261730768,0.011611037617661898,-0.029563489740046942,0.00980519851175336,-0.03308817228615328,0.023269039538817152,-0.07561092428285676,0.024206553083380496,-0.07741804439837185,-0.9000180122938085,-0.18925324137747074,0.26647450120447413,0.0,7.204252993491328e+296,60.36042786241528
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_map_agg_standard_1_new.parquet,13.417051721568043,9.0,14.03110249913052,11.0,0.06876335271028966,0.0,0.05976887442734698,0.039885155360568386,0.03351087960403758,0.03202486778799448,0.011412515073852731,0.025358004911187625,0.059239043228324455,0.06456817549293689,0.01460315071322454,0.0005298311990225221,-0.024683020132368505,0.018907728890813037,-0.017610137744830452,-0.014701763809505766,0.005035590526610056,0.0075249263359670185,-0.054028602932647905,-0.05350576703126664,0.017008236243698543,-0.01796499150266013,0.07140539291028028,0.049233220075057975,0.039759861043559594,-0.017363603648210862,-0.01585134789463828,0.024701197748863687,0.025635459069492786,0.018460568287457752,0.019670729828089692,0.08761149021320852,0.019683304148111792,-0.08224949191615256,-0.0820905159859447,0.13295008013146134,0.06306079098927767,0.0639067792995659,-0.07710403978079904,-0.06771953728637889,0.047240211115843006,0.020107550072039924,-0.04257943941995902,-0.03403518531735051,0.1414234793854403,0.0730189462373177,-0.05085480339764246,-0.051300231300082454,0.5161943145950847,0.40936874996694134,0.7804216650676278,0.09247587607395232,34.75391176358393,34.952600244446664
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_map_agg_hat_1_new.parquet,14.07214189894172,10.0,15.183062552789785,15.0,0.06876335271028966,0.0,0.07745319078062952,0.039885155360568386,0.035669636832859036,0.03798505763863838,0.011412515073852731,0.02718922640771413,0.08560439067013662,0.06456817549293689,0.015046917355086216,-0.00815119988950709,-0.024683020132368505,0.02062271947777282,-0.002173247204304105,-0.013882357877913134,0.012263150433166174,0.00912637307680966,-0.03611444929526559,-0.05563520022045591,0.04831115641383217,-0.018306159588686567,0.0969746184209205,0.049233220075057975,0.04294872179319059,0.012006044788203033,-0.01411289229680479,0.03272608338258596,0.028146520891532592,0.038838065559321955,0.022553184725376537,0.1209928810075033,0.020147506110281134,-0.07139401017986487,-0.08561454137052045,0.18250691541623512,0.06306079098927767,0.06550034195850717,-0.03189090743823517,-0.07058933891703802,0.08313471980183833,0.02061270016018185,0.008963997368602625,-0.03543927644594014,0.15869825416338684,0.07483245268349543,-0.07348441439923088,-0.053549699193664535,0.13920383163654607,0.3855780265450815,0.6530502107417546,0.09069294272170188,34.75391176358393,34.952600244446664
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_per_expert_standard_1_new.parquet,11.269439061956575,4.0,13.804814428379789,14.0,7.452675510508272e-05,0.0,-0.07595813993044737,-0.022088392993631648,-0.08392845259851504,-0.06840983816524583,-0.009720224404316493,-0.07472154368226232,-0.005617312566515068,-0.027209926566119993,-0.008385371480205895,-0.0703408273639323,0.005121533572488346,-0.07554308111830915,-0.02164964077597302,-0.04825252534780837,-0.011292202301914767,-0.038707804270130444,-0.02216342428292065,-0.015446224207158028,0.027371417616724947,0.004847374476327379,-0.04678739932149544,-0.016056657312687704,-0.05990538868310123,-0.031222572091506955,-0.04811165945578269,-0.029351821220185752,-0.036767143777317775,-0.013861005164484732,-0.026699963042669233,-0.025157707451864398,-0.034205405691633675,-0.030785342631584264,-0.03435968990109316,-0.06319836428127863,-0.04859303147444093,-0.07041450986183903,-0.0942173681816004,-0.07480018771570551,-0.016807622595458316,-0.022012540577706498,-0.06331344483862225,-0.04028014183770447,-0.07817324233618111,-0.08073095024809047,-0.04249390364504432,-0.05312679210470717,-1.0777456741248486,-1.3416707075715286,0.2200806012730515,0.0,50.118409325427756,23.55731504831448
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_per_expert_hat_1_new.parquet,16.083817757241516,24.0,19.08682366969742,26.0,7.452675510508272e-05,0.0,-0.02564379186192492,-0.022088392993631648,-0.08278738885208853,-0.03204591531488635,-0.009720224404316493,-0.07377867236924535,0.020606037524056157,-0.027209926566119993,-0.008087790479963865,-0.04624982938598107,0.005121533572488346,-0.07469959837212467,0.05655929685371968,-0.04645512965187581,0.0424239139876285,-0.037120392996714685,0.02549628163346539,-0.01523583596167958,0.055771724708889,0.0052222912832432045,0.010881213237286596,-0.016056657312687704,-0.05844901499354098,0.06329162124811308,-0.046316748936983364,0.004378552936965171,-0.036618199482761495,0.040186743749146873,-0.02649390188901934,0.011845922458790506,-0.03154936065082343,0.03280475737874605,-0.031143365494929465,0.027054514418382605,-0.04859303147444093,-0.06901481585941975,0.06170030197225827,-0.07335852228761217,0.030276873143776542,-0.024832774995536343,0.02318927409662078,-0.04404660463787799,-0.011270512005681686,-0.07281211771011162,0.06331294103506936,-0.04328100453078147,-1.9260686779488756,-1.717615626823918,0.17384796981361958,0.0,50.118409325427756,23.55731504831448
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_map_agg_standard_1_new.parquet,13.858225269538432,10.0,14.517414418442888,14.0,7.452675510508272e-05,0.0,0.05865558950724517,0.027634150045910764,0.020093423601966594,0.03220731811031651,0.009282814167823242,0.01615094948953643,0.056177230594168355,0.04127685985367087,0.006377672521738275,0.0024783589130768155,-0.013642709807760105,0.013715751080228319,-0.014244266923227033,-0.018219704452932414,0.008607034583752043,0.0017835996571101858,-0.05517709703372263,-0.047240140519997156,0.02045711204012906,-0.019714021859126497,0.07150342967932546,0.03119744092345684,0.025361525519707804,-0.01191116188185464,-0.01899473607563605,0.0267583134717767,0.017984001963534318,0.02412655295765373,0.01278742008226458,0.08277645467038264,0.008558232064905953,-0.08491284683021773,-0.07156708249400044,0.12717655933763541,0.021165471802280206,0.052130137628488886,-0.07565048731678475,-0.0526321631297236,0.04407486188599949,0.018422095175206814,-0.04015507573132318,-0.02295369667327306,0.13744085599425643,0.05564821512765502,-0.05320879054197237,-0.046856504199297634,-0.46253779090703817,-0.5946585349557603,0.3339103476286595,0.0,24.618990405250123,23.389549934080005
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_map_agg_hat_1_new.parquet,15.00688130372137,13.0,16.632607939583643,22.0,7.452675510508272e-05,0.0,0.07968923627646174,0.027634150045910764,0.020603270679055312,0.03967162098473123,0.009282814167823242,0.01671329718926237,0.08659256158529068,0.04127685985367087,0.006156005162660381,-0.0069033253088289365,-0.013642709807760105,0.014447265516394931,0.008108180937440937,-0.01847379828183985,0.01995975990051582,0.002118318615219218,-0.03147363548868918,-0.048682717146086005,0.059080477466166605,-0.020319931037339825,0.10048244664325946,0.03119744092345684,0.02649486100102103,0.025269204231381487,-0.018710818930280735,0.035411534935883116,0.019010898583147598,0.047992506050632884,0.013845689543438768,0.12169156959015143,0.008393900558190915,-0.06635447752359823,-0.07360265378924165,0.1845281154680914,0.021165471802280206,0.0528974274784349,-0.01575742699064611,-0.05411735101121136,0.08418267279672921,0.018496297907757545,0.02074047571593403,-0.02380520779264659,0.1602091239564404,0.05684899804948266,-0.06853870442924438,-0.04777639180215046,-0.9752119757609136,-0.6502924072768069,0.29851157470762807,0.0,24.618990405250123,23.389549934080005
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,JohnsonSU,hc_values_per_expert_standard_1_new.parquet,10.619118596909624,3.0,13.498956625428528,12.0,0.009738162667064143,0.0,-0.08535912201905878,-0.003926006853311954,-0.09262668842895977,-0.08342834483695633,-0.004176907474427726,-0.08475617931559853,0.010159274403224141,0.001321321498426657,-0.00349561555901816,-0.09551839642228292,-0.005247328351738611,-0.08913107286994161,-0.021384249474170353,-0.04613917629244051,-0.01694678333660907,-0.03500635374690135,-0.007369679261646143,-0.019804735932909052,0.015693403266837085,-0.003739653692812987,-0.059673450478279724,-0.0037082118822454172,-0.06539986162079856,-0.03290433378901882,-0.04340495733448592,-0.05146503576083937,-0.04405259044086286,-0.02506835667345484,-0.01928374680969286,0.0022744636672095407,-0.027758314915250805,-0.006830012835708213,-0.04273803438861741,-0.06490565129602005,-0.018384638147453912,-0.07438284356080213,-0.08428597591446495,-0.07594955358682834,-0.026069709953417057,-0.028776877972984533,-0.05815917192483821,-0.04113388077182039,-0.06321386710394523,-0.07457482133157822,-0.03498925956297515,-0.05340731377984716,-0.7280214777296771,-0.9778614238921163,0.2867073236681633,0.0,6008.994715161028,28.235848240838855
