Big Model,Small Model,Dataset,Estimator,HC_File,Avg_Experts_At_Max_HC,Median_Experts_At_Max_HC,Avg_Experts_At_Max_HC_Pmin_rm,Median_Experts_At_Max_HC_Pmin_rm,Avg_Significant_Pvals_Per_Token,Median_Significant_Pvals_Per_Token,Pearson_Max_Per_Row_Big,Pearson_Inverse_Min_P_Big,Pearson_HC_Pmin_rm_Big,Pearson_Max_Per_Row_Small,Pearson_Inverse_Min_P_Small,Pearson_HC_Pmin_rm_Small,Pearson_Max_Per_Row_Diff,Pearson_Inverse_Min_P_Diff,Pearson_HC_Pmin_rm_Diff,Difference_Pearson_Max_Per_Row,Difference_Pearson_Inverse_Min_P,Difference_Pearson_HC_Pmin_rm,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_HC_Pmin_rm_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_HC_Pmin_rm_Small,Partial_Pearson_Max_Per_Row_Diff,Partial_Pearson_HC_Pmin_rm_Diff,Partial_Pearson_Max_Per_Row_diff_p_min,Partial_Pearson_HC_Pmin_rm_diff_p_min,Pearson_Max_Per_Row_Big_Q50,Pearson_Inverse_Min_P_Big_Q50,Pearson_HC_Pmin_rm_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_HC_Pmin_rm_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Pearson_HC_Pmin_rm_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_HC_Pmin_rm_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Pearson_HC_Pmin_rm_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_HC_Pmin_rm_Diff_Q50,Pearson_Max_Per_Row_Big_Q75,Pearson_Inverse_Min_P_Big_Q75,Pearson_HC_Pmin_rm_Big_Q75,Partial_Pearson_Max_Per_Row_Big_Q75,Partial_Pearson_HC_Pmin_rm_Big_Q75,Pearson_Max_Per_Row_Small_Q75,Pearson_HC_Pmin_rm_Small_Q75,Partial_Pearson_Max_Per_Row_Small_Q75,Partial_Pearson_HC_Pmin_rm_Small_Q75,Pearson_Max_Per_Row_Diff_Q75,Pearson_HC_Pmin_rm_Diff_Q75,Partial_Pearson_Max_Per_Row_Diff_Q75,Partial_Pearson_HC_Pmin_rm_Diff_Q75,Pearson_Max_Per_Row_Big_Q85,Pearson_Inverse_Min_P_Big_Q85,Pearson_HC_Pmin_rm_Big_Q85,Partial_Pearson_Max_Per_Row_Big_Q85,Partial_Pearson_HC_Pmin_rm_Big_Q85,Pearson_Max_Per_Row_Small_Q85,Pearson_HC_Pmin_rm_Small_Q85,Partial_Pearson_Max_Per_Row_Small_Q85,Partial_Pearson_HC_Pmin_rm_Small_Q85,Pearson_Max_Per_Row_Diff_Q85,Pearson_HC_Pmin_rm_Diff_Q85,Partial_Pearson_Max_Per_Row_Diff_Q85,Partial_Pearson_HC_Pmin_rm_Diff_Q85,Pearson_Max_Per_Row_Big_Q90,Pearson_Inverse_Min_P_Big_Q90,Pearson_HC_Pmin_rm_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_HC_Pmin_rm_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Pearson_HC_Pmin_rm_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_HC_Pmin_rm_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Pearson_HC_Pmin_rm_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_HC_Pmin_rm_Diff_Q90,Pearson_Max_Per_Row_Big_Q95,Pearson_Inverse_Min_P_Big_Q95,Pearson_HC_Pmin_rm_Big_Q95,Partial_Pearson_Max_Per_Row_Big_Q95,Partial_Pearson_HC_Pmin_rm_Big_Q95,Pearson_Max_Per_Row_Small_Q95,Pearson_HC_Pmin_rm_Small_Q95,Partial_Pearson_Max_Per_Row_Small_Q95,Partial_Pearson_HC_Pmin_rm_Small_Q95,Pearson_Max_Per_Row_Diff_Q95,Pearson_HC_Pmin_rm_Diff_Q95,Partial_Pearson_Max_Per_Row_Diff_Q95,Partial_Pearson_HC_Pmin_rm_Diff_Q95,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row,Avg_HC_Pmin_rm_Max_Per_Row,Median_HC_Pmin_rm_Max_Per_Row,Avg_Inverse_Min_P,Median_Inverse_Min_P
Gemma 4 - 26B-A4B,Gemma 4 - 5B,hellaswag,JohnsonSU,hc_values_per_expert_standard_1_new.parquet,9.169175323298706,2.0,13.628789484842061,15.0,0.12735849056603774,0.0,-0.06394614583237672,-0.039275975865401866,5.188606494958706e-05,-0.06948981965077261,-0.04294945464843233,0.0010227715911115547,-0.027028001654415074,-0.017663275663889443,0.0038458802175925693,-0.036918144177961645,-0.021612700201512423,-0.003793994152642982,-0.05681553781416209,0.00019126257903148345,-0.06163003725359319,0.0011771415916751152,-0.02351979473185035,0.003913142707395659,-0.02390341001032253,0.003531450456591621,-0.0444654069318554,-0.03748062496243082,0.025434944395860394,-0.037124825579283996,0.025765737132771152,-0.05908030475551209,0.018025390579189553,-0.050705473973637186,0.018407501342819342,-0.08510648229656734,-0.02529282910175254,-0.0774794715836558,-0.02495781595219464,-0.019775790390076927,-0.033264271234278345,0.006452564699801074,-0.012521697530785773,0.006988744767131115,-0.023523607375939413,0.008357440082946192,-0.014517897631706177,0.009024345565525048,-0.02240552257014344,0.01033613997015102,-0.01250167191558258,0.011065968775841841,0.02298938293773115,-0.0219183001957746,0.02256913304110853,0.028490757756133005,0.022817785135144052,0.023565769949231825,0.025772473346843214,0.032369837908100225,0.02619538053792171,0.007769915382099137,0.01884229345720698,0.023075358357432275,0.019634167659004904,0.04082434403406986,-0.005725446821857893,0.036544184576910846,0.04229704375444284,0.03660160006783587,0.04254320700150754,0.0376736055191778,0.04728403786670052,0.038062807953667545,0.016006775691745787,0.0126276474776035,0.029938450491756446,0.014023454395553596,0.03910854509029179,0.010844530143903023,-0.0012883417046099703,0.03709957036555547,-0.0015346349349991447,0.04114538400148604,0.013131469523446637,0.04143964680773406,0.013090983994726626,0.014656458876754347,0.05786132625088595,0.023638410337723067,0.05870756481738695,-0.2818896520632204,-0.21924429167451243,0.22274930053838088,0.0,3.7470850116599524e+298,47.74075535617802
Gemma 4 - 26B-A4B,Gemma 4 - 5B,hellaswag,JohnsonSU,hc_values_per_expert_hat_1_new.parquet,12.179351282594869,4.0,18.38440746237015,25.0,0.12735849056603774,0.0,-0.0661571761711092,-0.039275975865401866,0.004793943302220612,-0.07088103341122601,-0.04294945464843233,0.005922306085633753,-0.023960087119409227,-0.017663275663889443,0.004846613858762041,-0.04219708905169997,-0.021612700201512423,-5.2670556541428715e-05,-0.05911064312945968,0.0051707878812069135,-0.0630890503282121,0.006338677068884307,-0.0203951132572888,0.0050257694107319634,-0.020757768887161382,0.004636582991340175,-0.04414367200836926,-0.03748062496243082,0.03185426400765066,-0.03688848856903777,0.03244478586711476,-0.056450039547804635,0.025127979254645938,-0.04811415944209297,0.025813991422111267,-0.07415738438577293,-0.019698666541096477,-0.06634473549607613,-0.01906747420859973,-0.010792564941765531,-0.033264271234278345,0.008047450149740353,-0.0037018219773449607,0.008737159466277379,-0.012067312059232626,0.009975782791540207,-0.003255226995663697,0.010833106532999999,-0.008809178079324654,0.010906314866926376,0.000903967271622892,0.011842641955426688,0.030002973998085172,-0.0219183001957746,0.022925324593889223,0.03530469290933673,0.023258788799393932,0.03367421007027649,0.025838119682626056,0.042156050355492705,0.02640228803931382,0.022551754230111715,0.017689330137340305,0.03729967008318625,0.01873891903520006,0.05272456796796214,-0.005725446821857893,0.03559194633912162,0.05428935438478567,0.035654663265958626,0.05922932577093658,0.03755292954948261,0.06394301922722483,0.037974777158358605,0.03848225122239543,0.01587722910725909,0.05196942910721471,0.017394074292487228,0.0516191240734037,0.010844530143903023,-0.004214112347220239,0.04991107168894049,-0.004509895702697917,0.05430741464271717,0.009362557258285498,0.05474011055619307,0.009313724485825669,0.019344483629570836,0.05398289742412841,0.027730561446455134,0.05498183625918787,-0.7164110793086239,-0.23588633125268343,0.18404984959158938,0.0,3.7470850116599524e+298,47.74075535617802
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_per_expert_standard_1_new.parquet,5.480361005949161,2.0,7.776085528857298,3.0,0.7033869659275284,0.0,-0.10199090286424317,-0.01145251854781299,-0.09778923302339305,-0.10261702924355964,-0.01751009847106059,-0.0950902081891154,-0.018916902828889838,-0.01748093996408949,-0.009675064286343411,-0.08307400003535334,0.0060284214162765,-0.08811416873704964,-0.09604481091084081,-0.09168231280982546,-0.09424141828599948,-0.0864853640395047,-0.01160234211925591,-0.0021661856033924187,-0.014224008070499896,-0.005021138998187123,-0.07696427702915003,0.0009881058237840336,-0.06775223464539532,-0.07467520818685482,-0.06495962713251989,-0.06996541484378098,-0.05465935120197492,-0.06460063895228192,-0.04860921502804003,-0.01107648449985226,0.00764186537379001,-0.0024764399007010064,0.016881637705477716,-0.055309830404164345,0.0021523443459919986,-0.046905523406524756,-0.055022020445781195,-0.04612850856937549,-0.03406932893426086,-0.01849090650318084,-0.03090168448662211,-0.014628345255761165,0.033019929744069074,0.05134061201218337,0.039564794134154396,0.05847521456271676,-0.05315115441965973,-0.00023759951571368726,-0.04936113939649396,-0.05232204607212714,-0.04828614131046195,-0.024930061031660726,-0.015829669809347958,-0.02134485826917493,-0.011867485495501793,0.04907162469921013,0.06109824291672986,0.055084835037066744,0.06743809704252873,-0.05306097831860801,-0.004411309366112155,-0.051001388503709805,-0.05078388527383818,-0.04860703549883992,-0.01555787605401686,-0.010160806706254234,-0.010751378748786502,-0.00519999020547715,0.0671976399790293,0.0743537986605404,0.0727383115574355,0.0799892841907759,-0.047625933285832936,0.004187000271423776,-0.048485800439082,-0.04842874569737948,-0.04917941746123727,-0.0029977794718129393,-0.0033255149467647533,-0.0005173013506300318,-0.0009744298339279435,0.07839389800796906,0.07928789146442676,0.08453863927569352,0.08499325085888985,1.5254086853913011,1.0039292881010995,1.1949805612572872,0.2187243131666503,1.2468129490844472e+298,1808.101468524043
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GMM,hc_values_per_expert_hat_1_new.parquet,6.775650931005177,2.0,10.768113072703391,4.0,0.7033869659275284,0.0,-0.0648628381019444,-0.01145251854781299,-0.09250259812275399,-0.07463747020970862,-0.01751009847106059,-0.09033541613701707,-0.03608016667062311,-0.01748093996408949,-0.010141886886737757,-0.028782671431321294,0.0060284214162765,-0.08236071123601624,-0.05893491271595786,-0.08631906088647844,-0.06732273159796114,-0.08187068743630287,-0.0314577922533971,-0.0031790790013622163,-0.033061229908380764,-0.0059116877939777174,-0.0454563851568215,0.0009881058237840336,-0.06337799047001248,-0.0423903084764633,-0.0603937481045472,-0.05567659819732743,-0.05285412618483992,-0.05110371560195957,-0.04703497038053385,-0.04255757117018264,0.0028234814090691684,-0.037618722339312856,0.011072212907586655,-0.022800099356494158,0.0021523443459919986,-0.041835554838304,-0.02127895034609113,-0.04075285737206183,-0.028341096410535515,-0.01751436353302358,-0.025802834632127424,-0.013865528627358351,-0.01846619704058426,0.043497932082974894,-0.015778609963819322,0.04954735212976306,-0.011221502884691502,-0.00023759951571368726,-0.04265003264773089,-0.009158937782643112,-0.041205395997406045,-0.012306730819743959,-0.013125029325055243,-0.009473966775188851,-0.009295896414964257,-0.0045732791671873755,0.05396267890430162,-0.002521607313776254,0.05931136899662979,-0.004239007580277379,-0.004411309366112155,-0.04296253150560633,-0.0010861148467305032,-0.040218744392686134,0.0014899888027617133,-0.005943219095817314,0.005072630811466681,-0.0011260770394920122,0.010935721125891222,0.06796340902887829,0.012356455493393238,0.0726555210445814,0.00963323618788155,0.004187000271423776,-0.038456260328963134,0.01097841441567022,-0.0386233889624342,0.022320975857988673,0.005675057749413491,0.024544040858052212,0.008395985613836573,0.02552134775622552,0.07872687265053502,0.02738118547397425,0.08420688773747202,0.6332400886877501,1.00390378511819,0.7235777853018066,0.21385889333274627,1.2468129490844472e+298,1808.101468524043
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_per_expert_standard_1_new.parquet,9.567111566097504,2.0,13.63952039712586,13.0,1.9315460094259445e-05,0.0,-0.11928269478302164,-0.00184922960639903,-0.08908138792832271,-0.1341669197305707,-0.001977699602864773,-0.0968847466514102,-0.05842247306467756,-0.0006433833354396582,-0.035134665717537934,-0.060860221718344085,-0.0012058462709593717,-0.053946722210784774,-0.05554278617371144,-0.035760042750700285,-0.0664267162025661,-0.03801147439153354,-0.036963390444966895,-0.011671205558174231,-0.045587740185571234,-0.025312408298139005,-0.09719541408631963,-0.09262936138011592,-0.07695310176175235,-0.0569506212803963,-0.0386456989887253,-0.11351140824653985,-0.0835857869720055,-0.07250616281537849,-0.03979134875770628,-0.07710412725023208,-0.04527557457943806,-0.059965035374935166,-0.017139854455075505,-0.06065657627033419,-0.056281254095303795,-0.051351147240399235,-0.05700675890428271,-0.0382485184836165,-0.06725814333573252,-0.046957505353171884,-0.07130225924438732,-0.03369301303419718,-0.030864228220929945,-0.0037316924860147753,-0.047136393707799595,9.646018277947888e-05,-0.048093858927433196,-0.04903295675340834,-0.05069394216557043,-0.05786704733920481,-0.046337287987721784,-0.050601478709899325,-0.038141941018619535,-0.06757886923300536,-0.033806369968881124,-0.015055735847954353,0.016347373691497354,-0.0323108426358621,0.017177025242486182,-0.03900628197240861,-0.04806986449746593,-0.04901438303606148,-0.056482649368647796,-0.04922087298417456,-0.036084667393457934,-0.029179336917397297,-0.06539174876370016,-0.03156267354905688,-0.0008128825409429094,0.03190679608871235,-0.02795432483462215,0.0274351876337331,-0.022465820937659933,-0.04259071348207411,-0.050548455671611134,-0.06410122462194456,-0.06139781849241418,-0.013817443856365411,-0.028768068592237815,-0.06533776295920739,-0.04244765131611467,0.013344477367395108,0.0344487987077078,-0.011277899625217021,0.027563190995960742,-1.2894427405096394,-1.3269757364233297,0.10957998974668513,0.0,4.828865023564861e+294,24.643538671801103
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,GLM,hc_values_per_expert_hat_1_new.parquet,14.96349378042185,25.0,19.420990110484432,26.0,1.9315460094259445e-05,0.0,-0.07405692802512472,-0.00184922960639903,-0.09547005825924502,-0.09933992103243877,-0.001977699602864773,-0.10140678687546568,-0.07741811187775581,-0.0006433833354396582,-0.03143129315847876,0.0033611838526310944,-0.0012058462709593717,-0.06403876510076627,0.0070475495497541035,-0.04441733712044942,-0.018900320818489198,-0.04453819163492104,-0.0649939503547715,-0.007674314186971505,-0.06795997421800454,-0.021897308333223665,-0.0372816896036432,-0.09262936138011592,-0.08090373770384057,0.03963683719959743,-0.04397891745241333,-0.07038439191620402,-0.0841891055499431,-0.0007949241982142503,-0.04116910671758369,-0.09693087560474797,-0.03834672395976984,-0.08655338796747165,-0.009209842374811854,0.010093451054194758,-0.056281254095303795,-0.05416975432428185,0.06049052846983899,-0.041705775587029335,-0.023118155300709542,-0.045879482182844156,0.006945835010437055,-0.0327113289796471,-0.07184564460546511,0.004265244145609806,-0.10406293443318822,0.009135478491534453,0.03329666311252357,-0.04903295675340834,-0.053747635718937065,0.0785092194352564,-0.049712107819561875,-0.0009976756124258938,-0.038104425243329555,0.020235012577133806,-0.033773554878725943,-0.06596875811967773,0.0222830255795074,-0.10763024409586507,0.023717153042236483,0.05028067682647469,-0.04806986449746593,-0.05183006676210383,0.09376353246608456,-0.05219116284733256,0.019253660674572202,-0.029412719023682567,0.03268658944083102,-0.031683361671985454,-0.05448700242875549,0.03667904241877453,-0.10816779663375371,0.03272557998773939,0.07832502468733434,-0.04259071348207411,-0.05362607466108335,0.11076592695128663,-0.06441637014030298,0.053710624969540335,-0.029444680847736382,0.056101257711224345,-0.042826147032830046,-0.035972633183495334,0.038594492398041705,-0.08874435827742633,0.03217356645760457,-2.1602680323532475,-1.8728563215213396,0.08329868454578276,0.0,4.828865023564861e+294,24.643538671801103
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_per_expert_standard_1_new.parquet,9.01621532874913,2.0,11.800123618944603,3.0,0.04067353009348683,0.0,-0.09830809693250875,0.0052816025720226764,-0.0868940824157674,-0.10021318853971885,0.003903321647230866,-0.0858636933840856,-0.021572239701700913,-0.002638707638135746,-0.012105714417973923,-0.07673585723080784,0.007920310210158422,-0.07478836799779348,-0.03554430061980403,-0.038114572436661824,-0.02852366398450869,-0.031848716941166776,0.011974501438909586,0.009616875072820988,0.0007210734756585979,0.0008972950083705114,-0.07158518488126156,0.0009959108542170465,-0.05960060414008102,-0.03452426942532106,-0.028127774606649333,-0.06750175587762668,-0.05055393691014855,-0.023113721433022233,-0.015259493100546237,-0.01639017225756189,0.0005225311601916327,0.01576855365691609,0.021793932684906384,-0.0519061053581437,-0.00313157831893651,-0.047261547336096416,-0.043535734949429805,-0.03405906073835105,-0.03434460613312676,-0.029779430603542878,-0.024612565914768247,-0.018899374646602848,0.025666131632177114,0.026717168787410782,0.0309061017727298,0.02497631965701325,-0.047324381676529,-0.004601845321511692,-0.052191388946846974,-0.04955713403235811,-0.046196772824027336,-0.02589711455024802,-0.032003421856009615,-0.027874572207581088,-0.029743818050184265,0.035847180957499086,0.032234026161337095,0.03591912860928296,0.02551199961033628,-0.04292871826571259,-0.00414860035082652,-0.052398024571722476,-0.052634206762798105,-0.05098940454940654,-0.01571280649208747,-0.02749559988156477,-0.03019259470581818,-0.03304336258704849,0.047998195005636735,0.04164303911628334,0.03659440554319419,0.027716893831723894,-0.031060681216892663,0.0046650244434322165,-0.051600594878863155,-0.06374266889038174,-0.06266782051872433,0.0013286178418820953,-0.025736143324321368,-0.033709596273157956,-0.04438698687537216,0.05738415832771342,0.04208429341531114,0.04838301867896199,0.026128075605098052,-0.8333693736534109,-1.0514827137868163,0.20629862234410443,0.0,349110.20336554456,28.30142044612862
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentT,hc_values_per_expert_hat_1_new.parquet,13.72221953951943,12.0,17.716386270570965,25.0,0.04067353009348683,0.0,-0.061421763022987116,0.0052816025720226764,-0.08901328937161815,-0.07102102604609171,0.003903321647230866,-0.08755662500114873,-0.03504630729797599,-0.002638707638135746,-0.0113720535581404,-0.026375455725011127,0.007920310210158422,-0.07764123581347775,0.014036140561873776,-0.04020908366097156,0.0068750468817457356,-0.03329654609415534,-0.015934638102292786,0.010917375619487529,-0.020399783594892165,0.0025980160910667248,-0.03061289408071953,0.0009959108542170465,-0.06198024498214053,0.02519717658456874,-0.030877409901494013,-0.040220770639935795,-0.052284031868405564,0.013270024677348153,-0.01714768178785641,-0.03549805466776984,0.0012668862779757915,-0.020524191194101225,0.02293124172362288,-0.002742084350775071,-0.00313157831893651,-0.04931278458923566,0.03498482194406649,-0.03658254876530633,-0.006158421680388143,-0.03093113633725309,0.019558483614953902,-0.020338489415797883,-0.008390899860665222,0.02819260091800404,-0.02532904319314017,0.026739750460398132,0.0108849661142623,-0.004601845321511692,-0.05385710522326116,0.0460889163085192,-0.048169455818972876,0.008061779720676879,-0.03272446812710953,0.02790757749434673,-0.030577707988202026,-0.0037815469762844155,0.03389962047641221,-0.029198839553971036,0.02752639552906173,0.02333751265860417,-0.00414860035082652,-0.053831046886085115,0.05752529950957368,-0.05262917310794581,0.024971287794419504,-0.02798636513791572,0.03848778109914646,-0.03353298599633015,0.007375572078055278,0.04331404358454086,-0.028805615841743223,0.029776235868957026,0.0443215803960442,0.0046650244434322165,-0.05226981784854391,0.06676853110243776,-0.0635138484819912,0.05114432619842001,-0.025947315295044758,0.05358596343369539,-0.044702765544685504,0.019186472761863815,0.042863729658592996,-0.01583793495295149,0.02702118926453067,-1.6375112744604452,-1.3224007364312065,0.1656712933676187,0.0,349110.20336554456,28.30142044612862
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,7.5915118210615775,1.0,11.609417252568957,3.0,0.10642335625434599,0.0,-0.08731648614932876,0.0064823505421952605,-0.07773388965887691,-0.1041815494620446,0.0076466415297735705,-0.07896172168226265,-0.05807749454932057,0.004086544051224529,-0.01634306804466907,-0.029238991600008188,0.0023958064909707314,-0.06139082161420784,-0.0675781645279434,-0.05876375941913541,-0.07981114047578866,-0.053962770732159215,-0.04266395727145607,0.0024400863446741323,-0.05340084553435112,-0.012403810097843958,-0.06602339031379237,0.004962033063942521,-0.05226591759234722,-0.05621826890999346,-0.04142708979946689,-0.08752773051136835,-0.047348032512656284,-0.07393616877590317,-0.03021453967133966,-0.07852359025062824,-0.007107946479011746,-0.06530441316840636,0.012761697331166286,-0.03938171004061412,-0.0005802697771010017,-0.03844324519616649,-0.03697380505944562,-0.03552130902499071,-0.054807364585033824,-0.026531275190161553,-0.051624586235479525,-0.020328752554474236,-0.04503257807570925,0.016553141617368015,-0.042646658365566796,0.02469197741615332,-0.0288117481403476,-0.0018354299577212588,-0.04336638163087998,-0.027950203259807054,-0.04312793700343954,-0.037180400775093436,-0.0282824409159505,-0.03635608242580382,-0.026424959984486598,-0.02357774097948534,0.02319946566261321,-0.02348047623395123,0.026680869768527016,-0.021433702328963154,-0.0009442471085162559,-0.04245422829506805,-0.022572384384866976,-0.044346635922410164,-0.021900982565422732,-0.023583745283343314,-0.025388145093226903,-0.025750857605916628,-0.004669068660622786,0.031079524822220178,-0.009651284532651056,0.030192314356230734,-0.009287400015505144,-0.0010135647559148437,-0.04363097101804274,-0.012773805731215695,-0.048068023293566714,0.0027297651909713276,-0.021885404665188637,-0.0026569412103323955,-0.027466339050224498,0.02160299405104729,0.035347845671799515,0.017497081347099742,0.03255511403616786,-0.35173982644018015,-0.35562786883842884,0.2450736487263169,0.0,8.209070540060262e+295,59.00308481107827
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,10.438064977207757,2.0,16.685742293131423,25.0,0.10642335625434599,0.0,-0.05873485155049338,0.0064823505421952605,-0.08087426139789236,-0.0838174335107064,0.0076466415297735705,-0.08211851353805912,-0.07430345599872168,0.004086544051224529,-0.016918200379126763,0.015568604448228301,0.0023958064909707314,-0.0639560610187656,-0.035826904691586746,-0.06261130729972103,-0.05798713913526774,-0.058014439943050014,-0.06276341914275041,0.0012720083972626653,-0.07064451118994738,-0.013142253795433908,-0.03607786029896605,0.004962033063942521,-0.05556360071555447,-0.02259977785537801,-0.045306841945972474,-0.07050968579642009,-0.05068477014832548,-0.055081160869085,-0.03442870314876453,-0.09981788033021798,-0.00843296813491232,-0.08987117503688882,0.010483514331463469,-0.0021482053651314384,-0.0005802697771010017,-0.042193844139871456,0.0043813941867026016,-0.03955578672292697,-0.03582552743391597,-0.03005456931916907,-0.03016157258815147,-0.024398335329187403,-0.07613023242349548,0.01607057698662449,-0.07633973524151376,0.023546364941009108,0.01857556488023171,-0.0018354299577212588,-0.04677954959871441,0.022980447373390098,-0.0465365908771908,-0.010435333526729613,-0.03125446174998353,-0.007346240166341213,-0.029582021445564096,-0.05774776454194541,0.023443623103044896,-0.05964412091108265,0.02652415855539809,0.03261994159965381,-0.0009442471085162559,-0.04595963154285139,0.036865252109222486,-0.0477341638921441,0.010660856174472245,-0.026488463875411636,0.011151382832223083,-0.028569097802511254,-0.03907701008006235,0.03169528911379453,-0.04599103447316164,0.030764549765950912,0.0537217959468945,-0.0010135647559148437,-0.04773473074103179,0.054448166046060086,-0.05172133487393605,0.04342809747944106,-0.026124836482082563,0.041301119053254315,-0.031246613913750318,-0.012117634919658133,0.034516599952879215,-0.017460258820209674,0.03180376708197655,-0.9688159498046522,-0.39723125557469413,0.19033148553115206,0.0,8.209070540060262e+295,59.00308481107827
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_per_expert_standard_1_new.parquet,9.19610020860697,2.0,12.749193579541064,5.0,0.014670091941590049,0.0,-0.08974277569245083,-0.0070259791753999375,-0.07121123311813674,-0.09691072774366338,-0.007127631455241101,-0.0710072685339447,-0.03361716730104272,-0.0014532499419821073,-0.01156355708490947,-0.05612560839140811,-0.00557272923341783,-0.059647676033227265,-0.070356397702843,-0.053582265582612844,-0.07573455121190689,-0.05131608993554973,-0.02564305164770663,-0.0032384573521138083,-0.03206874523512805,-0.010268763436798656,-0.06423463340838062,-0.004171626970542476,-0.050857657307424746,-0.050834294799598036,-0.03851865358074382,-0.06948319969005973,-0.04404670156388511,-0.05418935280984477,-0.029249099007596143,-0.03707025581305992,-0.0018339996185958553,-0.02729566689167724,0.008935696321756219,-0.03868193993103766,-0.003951981344780005,-0.03925907013444256,-0.03761094252208437,-0.036392237651054475,-0.033450579976277275,-0.023343613140758418,-0.03341562575197472,-0.0202080882746396,0.001500704249923545,0.025319853723568615,-0.0005435186433532522,0.026676645356800803,-0.036121777290843884,-0.005555482951619492,-0.04456444904543553,-0.03711510324753256,-0.04443772778481586,-0.024819322584925273,-0.02447836686404033,-0.026370826532503375,-0.02439704814441949,0.016648941752203737,0.03356246953239209,0.015262252861843068,0.03348955079000223,-0.03619920306354847,-0.006385698014676471,-0.04497008433525275,-0.06144049471308336,-0.05114276397340316,-0.01636609237677182,-0.019433507415750527,-0.05291152558979227,-0.03250642796929705,0.03412532892231898,0.044223099827217095,0.006732515550283997,0.029119605861296503,-0.03103777686327422,-0.0049290406658336755,-0.047258772706017776,-0.0759513128976896,-0.06338917362413772,-0.0024536882029672015,-0.018616146432539227,-0.062218772003888756,-0.04567802943834749,0.05013639074299143,0.04798414593338589,0.01565367462113602,0.02498112559307743,-0.7609540541187184,-0.9000961984936069,0.22358832948618085,0.0,8.209070540060262e+295,36.11316907149545
Gemma 4 - 26B-A4B,Gemma 4 - 5B,fineweb-edu,KDE,hc_values_per_expert_hat_1_new.parquet,12.991303214092559,6.0,18.066981186741867,25.0,0.014670091941590049,0.0,-0.05654364982274962,-0.0070259791753999375,-0.07245514417225962,-0.07272742552217168,-0.007127631455241101,-0.07184819004867876,-0.05110697468687967,-0.0014532499419821073,-0.010741057758860027,-0.005436675135869949,-0.00557272923341783,-0.061714086413399594,-0.0340392903490307,-0.05540694399827798,-0.04974133387674804,-0.05278771673624486,-0.045950563273341107,-0.0026423168407524083,-0.04998778321351759,-0.00960118088213984,-0.024057705424802463,-0.004171626970542476,-0.05114099077792381,-0.005041265380211804,-0.039072046133495,-0.04449460125513719,-0.04405890291130571,-0.02608722674446684,-0.029596265792442056,-0.06023030277323814,-0.0012591204364332826,-0.05464605700788933,0.0092472527926007,0.009193051298516603,-0.003951981344780005,-0.03927312745873389,0.02113728805646735,-0.0363656997978255,-0.008134089978345704,-0.023770005686213673,-0.0018536719270068512,-0.02071635070556524,-0.03644399281834658,0.02439097802079771,-0.04598618650815078,0.02548381819489733,0.021590105788919657,-0.005555482951619492,-0.0443392934963112,0.030248274072877803,-0.04401142198579017,0.007167325551783313,-0.025152550715178166,0.01123394411989512,-0.025026049347263223,-0.026207376300792628,0.031701271164189526,-0.034187716527560405,0.03133840170540009,0.028906167117021802,-0.006385698014676471,-0.04473694187258556,0.05120686083513863,-0.050767912929236846,0.021583507069171243,-0.020652218585500544,0.01759150357432902,-0.03386028047156721,-0.009904358173966798,0.04130587706682162,-0.05964010606741286,0.025660992358875714,0.045010125174866154,-0.0049290406658336755,-0.047739407914852955,0.05934381220121936,-0.06389005615619227,0.04655648395414854,-0.020528992230780797,0.030560895113575216,-0.047877472301249585,0.009228221951069376,0.04518794048754965,-0.04665213843437754,0.021673097084437994,-1.4873381445831473,-1.2032900047797868,0.17537465715451941,0.0,8.209070540060262e+295,36.11316907149545
